service_id,date,exception_type,exception_note,schedule_type
62112,20170601,1,Coronado Ferry SUN-THU,WD
62113,20170602,1,Coronado Ferry FRI-SAT,WD
62113,20170603,1,Coronado Ferry FRI-SAT,WD
62112,20170604,1,Coronado Ferry SUN-THU,WD
62112,20170605,1,Coronado Ferry SUN-THU,WD
62112,20170606,1,Coronado Ferry SUN-THU,WD
62112,20170607,1,Coronado Ferry SUN-THU,WD
62112,20170608,1,Coronado Ferry SUN-THU,WD
62113,20170609,1,Coronado Ferry FRI-SAT,WD
62113,20170610,1,Coronado Ferry FRI-SAT,WD
962112,20170130,1,Coronado Ferry Commuter Trips,WD
962112,20170131,1,Coronado Ferry Commuter Trips,WD
962112,20170201,1,Coronado Ferry Commuter Trips,WD
962112,20170202,1,Coronado Ferry Commuter Trips,WD
962112,20170203,1,Coronado Ferry Commuter Trips,WD
962112,20170206,1,Coronado Ferry Commuter Trips,WD
962112,20170207,1,Coronado Ferry Commuter Trips,WD
962112,20170208,1,Coronado Ferry Commuter Trips,WD
962112,20170209,1,Coronado Ferry Commuter Trips,WD
962112,20170210,1,Coronado Ferry Commuter Trips,WD
962112,20170213,1,Coronado Ferry Commuter Trips,WD
962112,20170214,1,Coronado Ferry Commuter Trips,WD
962112,20170215,1,Coronado Ferry Commuter Trips,WD
962112,20170216,1,Coronado Ferry Commuter Trips,WD
962112,20170217,1,Coronado Ferry Commuter Trips,WD
962112,20170221,1,Coronado Ferry Commuter Trips,WD
962112,20170222,1,Coronado Ferry Commuter Trips,WD
962112,20170223,1,Coronado Ferry Commuter Trips,WD
962112,20170224,1,Coronado Ferry Commuter Trips,WD
962112,20170227,1,Coronado Ferry Commuter Trips,WD
962112,20170228,1,Coronado Ferry Commuter Trips,WD
962112,20170301,1,Coronado Ferry Commuter Trips,WD
962112,20170302,1,Coronado Ferry Commuter Trips,WD
962112,20170303,1,Coronado Ferry Commuter Trips,WD
962112,20170306,1,Coronado Ferry Commuter Trips,WD
962112,20170307,1,Coronado Ferry Commuter Trips,WD
962112,20170308,1,Coronado Ferry Commuter Trips,WD
962112,20170309,1,Coronado Ferry Commuter Trips,WD
962112,20170310,1,Coronado Ferry Commuter Trips,WD
962112,20170313,1,Coronado Ferry Commuter Trips,WD
962112,20170314,1,Coronado Ferry Commuter Trips,WD
962112,20170315,1,Coronado Ferry Commuter Trips,WD
962112,20170316,1,Coronado Ferry Commuter Trips,WD
962112,20170317,1,Coronado Ferry Commuter Trips,WD
962112,20170320,1,Coronado Ferry Commuter Trips,WD
962112,20170321,1,Coronado Ferry Commuter Trips,WD
962112,20170322,1,Coronado Ferry Commuter Trips,WD
962112,20170323,1,Coronado Ferry Commuter Trips,WD
962112,20170324,1,Coronado Ferry Commuter Trips,WD
962112,20170327,1,Coronado Ferry Commuter Trips,WD
962112,20170328,1,Coronado Ferry Commuter Trips,WD
962112,20170329,1,Coronado Ferry Commuter Trips,WD
962112,20170330,1,Coronado Ferry Commuter Trips,WD
962112,20170331,1,Coronado Ferry Commuter Trips,WD
962112,20170403,1,Coronado Ferry Commuter Trips,WD
962112,20170404,1,Coronado Ferry Commuter Trips,WD
962112,20170405,1,Coronado Ferry Commuter Trips,WD
962112,20170406,1,Coronado Ferry Commuter Trips,WD
962112,20170407,1,Coronado Ferry Commuter Trips,WD
962112,20170410,1,Coronado Ferry Commuter Trips,WD
962112,20170411,1,Coronado Ferry Commuter Trips,WD
962112,20170412,1,Coronado Ferry Commuter Trips,WD
962112,20170413,1,Coronado Ferry Commuter Trips,WD
962112,20170414,1,Coronado Ferry Commuter Trips,WD
962112,20170417,1,Coronado Ferry Commuter Trips,WD
962112,20170418,1,Coronado Ferry Commuter Trips,WD
962112,20170419,1,Coronado Ferry Commuter Trips,WD
962112,20170420,1,Coronado Ferry Commuter Trips,WD
962112,20170421,1,Coronado Ferry Commuter Trips,WD
962112,20170424,1,Coronado Ferry Commuter Trips,WD
962112,20170425,1,Coronado Ferry Commuter Trips,WD
962112,20170426,1,Coronado Ferry Commuter Trips,WD
962112,20170427,1,Coronado Ferry Commuter Trips,WD
962112,20170428,1,Coronado Ferry Commuter Trips,WD
962112,20170501,1,Coronado Ferry Commuter Trips,WD
962112,20170502,1,Coronado Ferry Commuter Trips,WD
962112,20170503,1,Coronado Ferry Commuter Trips,WD
962112,20170504,1,Coronado Ferry Commuter Trips,WD
962112,20170505,1,Coronado Ferry Commuter Trips,WD
962112,20170508,1,Coronado Ferry Commuter Trips,WD
962112,20170509,1,Coronado Ferry Commuter Trips,WD
962112,20170510,1,Coronado Ferry Commuter Trips,WD
962112,20170511,1,Coronado Ferry Commuter Trips,WD
962112,20170512,1,Coronado Ferry Commuter Trips,WD
962112,20170515,1,Coronado Ferry Commuter Trips,WD
962112,20170516,1,Coronado Ferry Commuter Trips,WD
962112,20170517,1,Coronado Ferry Commuter Trips,WD
962112,20170518,1,Coronado Ferry Commuter Trips,WD
962112,20170519,1,Coronado Ferry Commuter Trips,WD
962112,20170522,1,Coronado Ferry Commuter Trips,WD
962112,20170523,1,Coronado Ferry Commuter Trips,WD
962112,20170524,1,Coronado Ferry Commuter Trips,WD
962112,20170525,1,Coronado Ferry Commuter Trips,WD
962112,20170526,1,Coronado Ferry Commuter Trips,WD
962112,20170530,1,Coronado Ferry Commuter Trips,WD
962112,20170531,1,Coronado Ferry Commuter Trips,WD
962112,20170601,1,Coronado Ferry Commuter Trips,WD
962112,20170602,1,Coronado Ferry Commuter Trips,WD
962112,20170605,1,Coronado Ferry Commuter Trips,WD
962112,20170606,1,Coronado Ferry Commuter Trips,WD
962112,20170607,1,Coronado Ferry Commuter Trips,WD
962112,20170608,1,Coronado Ferry Commuter Trips,WD
962112,20170609,1,Coronado Ferry Commuter Trips,WD
